"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date.time","location","status","depth","successful.count","successful.length"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Carangoides","chrysophrys",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Carangoides","gymnostethus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Carangoides","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Decapterus","muroadsi",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Gnathanodon","speciosus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Seriola","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carangidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Chaetodontidae","Chaetodon","assarius",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Chaetodontidae","Heniochus","acuminatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Chaetodontidae","Heniochus","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Cirrhitidae","Cyprinocirrhites","polyactis",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Clupeidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Echeneidae","Echeneis","naucrates",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Gobiidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Holocentridae","Sargocentron","rubrum",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Holocentridae","Sargocentron","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Labridae","Bodianus","bilunulatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Labridae","Bodianus","solatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Labridae","Coris","caudimacula",NA,1,2548.30997,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Labridae","Labroides","dimidiatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lethrinidae","Gymnocranius","sp1",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lethrinidae","Lethrinus","ravus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lethrinidae","Lethrinus","rubrioperculatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lethrinidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lutjanidae","Aphareus","rutilans",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lutjanidae","Lutjanus","lemniscatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lutjanidae","Lutjanus","sebae",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lutjanidae","Pristipomoides","sp1",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Microdesmidae","Ptereleotris","heteroptera",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Monacanthidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Mullidae","Parupeneus","cyclostomus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Mullidae","Parupeneus","spilurus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Mullidae","Unknown","na",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Nemipteridae","Pentapodus","nagasakiensis",119.81514,1,1085.21702,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Nemipteridae","Unknown","na",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Ostraciidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Pomacanthidae","Chaetodontoplus","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Pomacanthidae","Pomacanthus","semicirculatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Pomacentridae","Amblypomacentrus","breviceps",65.60569,1,1837.65621,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Priacanthidae","Priacanthus","hamrur",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Priacanthidae","Priacanthus","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Scombridae","Scomberomorus","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Cephalopholis","sonnerati",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Epinephelus","areolatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Epinephelus","multinotatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Epinephelus","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Plectropomus","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Pseudanthias","fasciatus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Pseudanthias","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Serranidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Sparidae","Dentex","carpenteri",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","SUS","SUS","sus",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212","Triakidae","Unknown","spp",NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.212","2022-05_PtCloates_Naked-BOSS","212",NA,NA,NA,NA,0,NA,-22.728,113.556,2022-05-23 03:00:30,"Point Cloates","No-take",75,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Apogonidae","Ostorhinchus","aureus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Apogonidae","Ostorhinchus","semilineatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Balistidae","Sufflamen","fraenatum",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Balistidae","Unknown","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Balistidae","Xanthichthys","lineopunctatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Caesionidae","Pterocaesio","chrysozona",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Carangoides","chrysophrys",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Carangoides","gymnostethus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Carangoides","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Decapterus","muroadsi",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Gnathanodon","speciosus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Pseudocaranx","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Seriola","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carangidae","Unknown","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Carcharhinidae","Carcharhinus","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Chaetodontidae","Chaetodon","assarius",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Chaetodontidae","Heniochus","acuminatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Chaetodontidae","Heniochus","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Cirrhitidae","Cyprinocirrhites","polyactis",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Clupeidae","Unknown","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Echeneidae","Echeneis","naucrates",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Gobiidae","Unknown","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Holocentridae","Sargocentron","rubrum",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Holocentridae","Sargocentron","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Labridae","Bodianus","bilunulatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Labridae","Bodianus","solatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Labridae","Coris","caudimacula",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Labridae","Labroides","dimidiatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Labridae","Suezichthys","cyanolaemus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lethrinidae","Gymnocranius","sp1",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lethrinidae","Lethrinus","miniatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lethrinidae","Lethrinus","ravus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lethrinidae","Lethrinus","rubrioperculatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lethrinidae","Unknown","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lutjanidae","Aphareus","rutilans",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lutjanidae","Lutjanus","lemniscatus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lutjanidae","Lutjanus","sebae",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lutjanidae","Pristipomoides","sp1",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Lutjanidae","Pristipomoides","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Microdesmidae","Ptereleotris","heteroptera",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Monacanthidae","Unknown","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Mullidae","Parupeneus","cyclostomus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Mullidae","Parupeneus","spilurus",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Mullidae","Unknown","na",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Nemipteridae","Pentapodus","nagasakiensis",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Nemipteridae","Unknown","na",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Ostraciidae","Unknown","spp",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
"2022-05_PtCloates_Naked-BOSS.213","2022-05_PtCloates_Naked-BOSS","213","Pinguipedidae","Parapercis","nebulosa",NA,0,NA,-22.6919,113.5534,2022-05-26 06:52:29,"Point Cloates","No-take",93.5,"Yes","Yes"
