"campaignid","sample","family","genus","species","maxn"
"2022-05_PtCloates_stereo-BRUVS",59,"Pinguipedidae","Parapercis","nebulosa",1
"2022-05_PtCloates_stereo-BRUVS",59,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",59,"Serranidae","Epinephelus","areolatus",1
"2022-05_PtCloates_stereo-BRUVS",59,"SUS","SUS","sus",1
"2022-05_PtCloates_stereo-BRUVS",6,"Balistidae","Abalistes","stellatus",2
"2022-05_PtCloates_stereo-BRUVS",6,"Balistidae","Sufflamen","fraenatum",1
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Carangoides","fulvoguttatus",4
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Carangoides","gymnostethus",2
"2022-05_PtCloates_stereo-BRUVS",6,"Carangidae","Decapterus","spp",11
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Gymnocranius","sp1",3
"2022-05_PtCloates_stereo-BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",5
"2022-05_PtCloates_stereo-BRUVS",6,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",6,"Lutjanidae","Pristipomoides","sp1",3
"2022-05_PtCloates_stereo-BRUVS",6,"Pinguipedidae","Parapercis","nebulosa",3
"2022-05_PtCloates_stereo-BRUVS",6,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",6,"SUS","SUS","sus",1
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Carangoides","fulvoguttatus",7
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Decapterus","muroadsi",63
"2022-05_PtCloates_stereo-BRUVS",60,"Carangidae","Seriola","rivoliana",1
"2022-05_PtCloates_stereo-BRUVS",60,"Labridae","Bodianus","solatus",4
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","miniatus",3
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","nebulosus",2
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","ravus",1
"2022-05_PtCloates_stereo-BRUVS",60,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2022-05_PtCloates_stereo-BRUVS",60,"Lutjanidae","Aphareus","rutilans",1
"2022-05_PtCloates_stereo-BRUVS",60,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",60,"Lutjanidae","Pristipomoides","sp1",2
"2022-05_PtCloates_stereo-BRUVS",60,"Mullidae","Parupeneus","heptacanthus",7
"2022-05_PtCloates_stereo-BRUVS",60,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",60,"Serranidae","Epinephelus","areolatus",1
"2022-05_PtCloates_stereo-BRUVS",60,"Serranidae","Epinephelus","multinotatus",1
"2022-05_PtCloates_stereo-BRUVS",61,"Carangidae","Seriola","dumerili",1
"2022-05_PtCloates_stereo-BRUVS",61,"Cirrhitidae","Paracirrhites","forsteri",1
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","miniatus",1
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","ravus",3
"2022-05_PtCloates_stereo-BRUVS",61,"Lethrinidae","Lethrinus","rubrioperculatus",1
"2022-05_PtCloates_stereo-BRUVS",61,"Nemipteridae","Pentapodus","nagasakiensis",6
"2022-05_PtCloates_stereo-BRUVS",61,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",62,"Acanthuridae","Naso","fageni",1
"2022-05_PtCloates_stereo-BRUVS",62,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",62,"Carangidae","Carangoides","fulvoguttatus",2
"2022-05_PtCloates_stereo-BRUVS",62,"Labridae","Bodianus","solatus",2
"2022-05_PtCloates_stereo-BRUVS",62,"Lethrinidae","Gymnocranius","euanus",3
"2022-05_PtCloates_stereo-BRUVS",62,"Lethrinidae","Lethrinus","miniatus",10
"2022-05_PtCloates_stereo-BRUVS",62,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",62,"Lutjanidae","Pristipomoides","sp1",1
"2022-05_PtCloates_stereo-BRUVS",62,"Scombridae","Scomberomorus","spp",2
"2022-05_PtCloates_stereo-BRUVS",62,"Serranidae","Variola","louti",1
"2022-05_PtCloates_stereo-BRUVS",63,"Carangidae","Decapterus","spp",1
"2022-05_PtCloates_stereo-BRUVS",63,"Carangidae","Seriola","dumerili",1
"2022-05_PtCloates_stereo-BRUVS",63,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",63,"Lethrinidae","Lethrinus","miniatus",4
"2022-05_PtCloates_stereo-BRUVS",63,"Lethrinidae","Lethrinus","ravus",5
"2022-05_PtCloates_stereo-BRUVS",63,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",63,"SUS","SUS","sus",1
"2022-05_PtCloates_stereo-BRUVS",64,"Acanthuridae","Naso","brachycentron",1
"2022-05_PtCloates_stereo-BRUVS",64,"Acanthuridae","Naso","fageni",8
"2022-05_PtCloates_stereo-BRUVS",64,"Balistidae","Pseudobalistes","flavimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",64,"Balistidae","Sufflamen","fraenatum",1
"2022-05_PtCloates_stereo-BRUVS",64,"Carangidae","Carangoides","fulvoguttatus",2
"2022-05_PtCloates_stereo-BRUVS",64,"Carangidae","Decapterus","spp",2
"2022-05_PtCloates_stereo-BRUVS",64,"Carcharhinidae","Carcharhinus","albimarginatus",2
"2022-05_PtCloates_stereo-BRUVS",64,"Haemulidae","Diagramma","pictum",1
"2022-05_PtCloates_stereo-BRUVS",64,"Labridae","Bodianus","solatus",1
"2022-05_PtCloates_stereo-BRUVS",64,"Labridae","Choerodon","sp1",1
"2022-05_PtCloates_stereo-BRUVS",64,"Labridae","Suezichthys","cyanolaemus",1
"2022-05_PtCloates_stereo-BRUVS",64,"Lethrinidae","Lethrinus","miniatus",4
"2022-05_PtCloates_stereo-BRUVS",64,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",64,"Lutjanidae","Lutjanus","lemniscatus",1
"2022-05_PtCloates_stereo-BRUVS",64,"Lutjanidae","Pristipomoides","sp1",1
"2022-05_PtCloates_stereo-BRUVS",64,"Nemipteridae","Pentapodus","nagasakiensis",4
"2022-05_PtCloates_stereo-BRUVS",64,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",64,"Serranidae","Epinephelus","coioides",1
"2022-05_PtCloates_stereo-BRUVS",64,"SUS","SUS","sus",3
"2022-05_PtCloates_stereo-BRUVS",7,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",7,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",7,"Carangidae","Carangoides","fulvoguttatus",1
"2022-05_PtCloates_stereo-BRUVS",7,"Carangidae","Decapterus","spp",6
"2022-05_PtCloates_stereo-BRUVS",7,"Carcharhinidae","Galeocerdo","cuvier",1
"2022-05_PtCloates_stereo-BRUVS",7,"Lethrinidae","Gymnocranius","sp1",1
"2022-05_PtCloates_stereo-BRUVS",7,"Lethrinidae","Lethrinus","miniatus",2
"2022-05_PtCloates_stereo-BRUVS",7,"Lethrinidae","Lethrinus","rubrioperculatus",3
"2022-05_PtCloates_stereo-BRUVS",7,"Lutjanidae","Lutjanus","sebae",1
"2022-05_PtCloates_stereo-BRUVS",7,"Lutjanidae","Pristipomoides","sp1",7
"2022-05_PtCloates_stereo-BRUVS",7,"Pinguipedidae","Parapercis","nebulosa",2
"2022-05_PtCloates_stereo-BRUVS",7,"Sparidae","Argyrops","spinifer",1
"2022-05_PtCloates_stereo-BRUVS",7,"SUS","SUS","sus",2
"2022-05_PtCloates_stereo-BRUVS",8,"Balistidae","Abalistes","filamentosus",2
"2022-05_PtCloates_stereo-BRUVS",8,"Carangidae","Carangoides","chrysophrys",2
"2022-05_PtCloates_stereo-BRUVS",8,"Carangidae","Carangoides","gymnostethus",6
"2022-05_PtCloates_stereo-BRUVS",8,"Carangidae","Decapterus","spp",8
"2022-05_PtCloates_stereo-BRUVS",8,"Carangidae","Seriolina","nigrofasciata",1
"2022-05_PtCloates_stereo-BRUVS",8,"Carcharhinidae","Loxodon","macrorhinus",1
"2022-05_PtCloates_stereo-BRUVS",8,"Lethrinidae","Gymnocranius","sp1",6
"2022-05_PtCloates_stereo-BRUVS",8,"Lethrinidae","Lethrinus","rubrioperculatus",5
"2022-05_PtCloates_stereo-BRUVS",8,"Lutjanidae","Pristipomoides","sp1",3
"2022-05_PtCloates_stereo-BRUVS",8,"Sparidae","Argyrops","spinifer",6
"2022-05_PtCloates_stereo-BRUVS",9,"Acanthuridae","Naso","fageni",6
"2022-05_PtCloates_stereo-BRUVS",9,"Balistidae","Abalistes","filamentosus",1
"2022-05_PtCloates_stereo-BRUVS",9,"Carangidae","Carangoides","chrysophrys",1
"2022-05_PtCloates_stereo-BRUVS",9,"Carangidae","Decapterus","spp",3
"2022-05_PtCloates_stereo-BRUVS",9,"Carangidae","Seriola","rivoliana",1
"2022-05_PtCloates_stereo-BRUVS",9,"Carcharhinidae","Carcharhinus","albimarginatus",1
"2022-05_PtCloates_stereo-BRUVS",9,"Echeneidae","Echeneis","naucrates",2
"2022-05_PtCloates_stereo-BRUVS",9,"Lethrinidae","Gymnocranius","sp1",6
"2022-05_PtCloates_stereo-BRUVS",9,"Lethrinidae","Lethrinus","miniatus",5
"2022-05_PtCloates_stereo-BRUVS",9,"Lethrinidae","Lethrinus","rubrioperculatus",2
"2022-05_PtCloates_stereo-BRUVS",9,"Lutjanidae","Lutjanus","sebae",2
"2022-05_PtCloates_stereo-BRUVS",9,"Lutjanidae","Pristipomoides","sp1",2
"2022-05_PtCloates_stereo-BRUVS",9,"Mullidae","Mulloidichthys","flavolineatus",3
"2022-05_PtCloates_stereo-BRUVS",9,"Mullidae","Unknown","spp",2
"2022-05_PtCloates_stereo-BRUVS",9,"Pinguipedidae","Parapercis","nebulosa",1
"2022-05_PtCloates_stereo-BRUVS",9,"Scombridae","Scomberomorus","spp",1
"2022-05_PtCloates_stereo-BRUVS",9,"Serranidae","Epinephelus","areolatus",1
"2022-05_PtCloates_stereo-BRUVS",9,"SUS","SUS","sus",4
"2022-05_PtCloates_stereo-BRUVS",9,"Tetraodontidae","Lagocephalus","sceleratus",1
"2022-05_PtCloates_stereo-BRUVS",9,"Unknown","Unknown","spp",2
