"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"4","2","L027_4.MP4","13762","R028_4.MP4","15686","1","9.13107",NA,NA,"11.00611","5055.12645","26.81979",NA,NA,NA,NA,NA,"Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-2255.69797","314.65554","-4512.99479","18.86524","3.28511","38.42622","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","4","L027_4.MP4","22723","R028_4.MP4","24647","1","11.62272",NA,NA,"4.20509","1742.48871","26.33352",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","717.07907","-296.44693","-1560.18707","2.16236","1.16524","4.58378","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","5","L027_4.MP4","22723","R028_4.MP4","24647","1","11.62272",NA,NA,"4.88192","1759.16491","29.40436",NA,NA,NA,NA,NA,"Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","811.30192","-303.98937","-1531.02607","2.29792","1.13439","4.26764","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","6","L027_4.MP4","24731","R028_4.MP4","26655","1","12.18106",NA,NA,"3.51973","4723.07464","5.03809",NA,NA,NA,NA,NA,"Labridae","Choerodon","zamboangae","37384011",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-367.30356","168.88988","-4705.74100","4.00089","2.63386","43.09260","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","9","L027_5.MP4","6026","R028_5.MP4","7949","1","29.51921",NA,NA,"1.63310","2916.96159","30.08921",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","1409.26797","377.89520","-2525.83134","6.27014","2.02050","11.47198","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","10","L027_5.MP4","6190","R028_5.MP4","8113","1","29.56481",NA,NA,"6.75723","1992.77381","28.29779",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-943.10188","45.76315","-1754.88235","3.09949","0.85423","5.81235","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","13","L027_5.MP4","6273","R028_5.MP4","8196","1","29.58789",NA,NA,"10.26650","3070.02482","15.15071",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-749.79471","270.70771","-2964.72219","4.46334","2.05794","17.23756","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","14","L027_5.MP4","6273","R028_5.MP4","8196","1","29.58789",NA,NA,"0.65093","3453.29753","8.34754",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-206.05867","439.75936","-3418.97870","2.12677","3.25028","22.81768","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","17","L027_5.MP4","6453","R028_5.MP4","8376","1","29.63794",NA,NA,"15.10345","2222.00481","31.88262",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1142.41328","259.30182","-1888.11012","3.83770","1.23523","6.46071","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","18","L027_5.MP4","6504","R028_5.MP4","8427","1","29.65212",NA,NA,"3.16071","3601.02785","18.35543",NA,NA,NA,NA,NA,"Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1010.85445","496.65799","-3420.36631","6.77456","3.58237","22.85210","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","19","L027_5.MP4","10324","R028_5.MP4","12247","1","30.71429",NA,NA,"14.94973","4597.00300","20.74177",NA,NA,NA,NA,NA,"Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","1136.36783","1144.12165","-4304.89144","9.44574","9.46819","35.72271","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","20","L027_5.MP4","10411","R028_5.MP4","12334","1","30.73849",NA,NA,"17.77443","4578.14517","15.73702",NA,NA,NA,NA,NA,"Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-796.95533","929.90667","-4411.29788","7.03412","8.04026","37.92368","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","21","L027_5.MP4","56058","R028_5.MP4","57981","1","43.43089",NA,NA,"1.41767","4568.36096","4.42128",NA,NA,NA,NA,NA,"Carangidae","Seriola","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","77.67470","320.47216","-4556.44446","2.30505","3.42278","40.35826","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","25","L027_5.MP4","65710","R028_5.MP4","67633","1","46.11468",NA,NA,"16.79192","4623.29385","10.66160",NA,NA,NA,NA,NA,"Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-854.95201","-48.95142","-4543.29252","7.74274","2.29364","40.27415","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"4","27","L027_5.MP4","71446","R028_5.MP4","73369","1","47.70961",NA,NA,"10.73021","6322.54924","9.04516",NA,NA,NA,NA,NA,"Tetraodontidae","Lagocephalus","sceleratus","37467007",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-170.07575","947.75471","-6248.79701","3.62681","11.46403","75.75718","-22.6937","113.5413","20210518","15:00","Point Cloates","No-take","inNP.4","110","Charlotte Aston","Yes","Yes"
"5","0","L037 (01).MP4","52330","R038 (01).MP4","51721","1","1.42337",NA,NA,"4.34406","5182.90174","12.40514",NA,NA,NA,NA,NA,"Carcharhinidae","Carcharhinus","plumbeus","37018007",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","998.98107","526.23259","-5058.41740","9.97036","6.02735","49.86228","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","1","L037 (01).MP4","52452","R038 (01).MP4","51843","1","1.45729",NA,NA,"6.09518","2211.72342","21.67528",NA,NA,NA,NA,NA,"Carcharhinidae","Carcharhinus","plumbeus","37018007",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-812.22460","-73.13655","-2055.88490","3.31597","1.02655","8.34579","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","2","L037 (01).MP4","64782","R038 (01).MP4","64173","1","4.88571",NA,NA,"5.25461","993.50512","20.59843",NA,NA,NA,NA,NA,"SUS","SUS","SUS","2",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-149.32927","-309.66126","-932.12826","0.53306","0.72655","1.76495","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","4","L037 (02).MP4","66881","R038 (02).MP4","66272","1","28.02578",NA,NA,"5.78163","2457.36086","20.12808",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","836.75466","-106.39682","-2308.06060","3.77123","1.18222","10.35315","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","5","L037 (02).MP4","66898","R038 (02).MP4","66289","1","28.03050",NA,NA,"9.66347","1452.83691","10.35416",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","97.18087","-232.58802","-1430.80180","0.75257","0.93937","4.10546","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","7","L037 (02).MP4","66952","R038 (02).MP4","66343","1","28.04552",NA,NA,"10.67762","1349.12258","15.09917",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-221.74764","-263.73101","-1304.37942","0.84475","0.91947","3.44035","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","12","L037 (02).MP4","67044","R038 (02).MP4","66435","1","28.07110",NA,NA,"17.88334","2367.18733","30.78977",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1160.56837","-334.50122","-2035.86980","4.19320","1.51556","7.47744","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","13","L037 (02).MP4","67044","R038 (02).MP4","66435","1","28.07110",NA,NA,"19.45831","2381.09159","29.21421",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1104.45677","-347.41520","-2080.64295","4.20347","1.61677","8.03142","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","14","L037 (02).MP4","67045","R038 (02).MP4","66436","1","28.07138",NA,NA,"8.18599","1963.31889","8.13839",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-197.91078","208.42284","-1942.16691","1.19700","1.26725","7.50420","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","15","L037 (02).MP4","67060","R038 (02).MP4","66451","1","28.07555",NA,NA,"0.14218","1952.21783","33.20822",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-995.67967","400.77808","-1630.69107","2.74329","1.36122","4.48582","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","16","L037 (02).MP4","67066","R038 (02).MP4","66457","1","28.07722",NA,NA,"11.16551","2066.34569","17.37851",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","386.27662","-467.86385","-1975.26664","1.73606","2.00119","7.73462","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","17","L037 (02).MP4","67066","R038 (02).MP4","66457","1","28.07722",NA,NA,"12.15046","1924.77888","15.57432",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","159.95666","-478.71496","-1857.42283","1.07030","1.92707","6.87667","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","18","L037 (02).MP4","67073","R038 (02).MP4","66464","1","28.07916",NA,NA,"13.19665","2744.99843","20.93576",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-916.97269","-330.63050","-2566.09839","4.65885","2.00907","13.03238","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","19","L037 (02).MP4","67076","R038 (02).MP4","66467","1","28.08000",NA,NA,"16.16518","2619.52876","12.18015",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","12.57437","-535.02358","-2564.27818","1.25008","2.88741","13.03522","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","20","L037 (02).MP4","67076","R038 (02).MP4","66467","1","28.08000",NA,NA,"17.16656","2455.65316","12.77366",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-126.19858","-511.69075","-2398.43260","1.30541","2.61171","11.43532","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","23","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"11.99814","1337.48471","15.83493",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-226.83735","-277.09377","-1288.65403","0.84275","0.93372","3.35843","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","24","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"12.99624","4200.17887","6.80599",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-18.51027","-468.88675","-4173.88370","2.02218","4.12466","34.24154","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","25","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"1.17043","1531.28202","2.55834",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","56.28269","-28.32482","-1529.98516","0.76924","0.74603","4.67558","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","26","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"3.53883","1204.36286","18.08993",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-359.56159","110.61517","-1144.10211","0.95733","0.61997","2.61973","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","27","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"1.80229","2206.63988","33.01987",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1201.05068","70.92942","-1849.78535","3.69181","0.90701","5.76976","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","28","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"5.06809","2229.61911","30.81225",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1140.81611","66.59490","-1914.49866","3.83335","0.94894","6.51771","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","29","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"7.99605","1700.95579","26.90945",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-765.82391","88.71983","-1516.21012","2.22997","0.78381","4.34580","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","30","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"5.68287","2077.03417","22.87778",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-806.41550","54.56405","-1913.31852","3.04385","0.96092","7.17737","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","31","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"1.18914","2041.75749","25.23787",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-870.55338","9.55081","-1846.84034","3.10234","0.89650","6.57672","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","32","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"19.06658","1964.46885","24.24346",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-799.73861","117.53296","-1790.45861","2.80160","0.97496","6.22538","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","33","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"2.23141","2310.38752","30.67613",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1178.17865","-22.27103","-1987.28195","4.11840","0.94625","7.05464","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","34","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"0.33074","2120.09489","32.99459",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1151.62881","-69.47512","-1778.68678","3.42495","0.85489","5.35658","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","35","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"1.33571","2300.85094","33.57506",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1258.36206","-175.62674","-1918.22711","3.96534","1.03713","6.15970","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","36","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"10.21746","3212.95703","30.58855",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1604.48487","-295.36751","-2767.93772","7.78787","1.89197","13.77531","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","37","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"13.23786","2846.63972","30.18854",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1371.33122","-393.56691","-2463.31351","6.02040","2.04233","11.05546","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","38","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"8.98662","2151.26539","30.41125",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-1084.74717","-83.20434","-1855.89423","3.58117","0.91559","6.19537","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","39","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"11.69459","2232.25767","25.21237",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-926.91595","-198.34180","-2021.00511","3.61109","1.21211","7.90688","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","40","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"16.41484","1823.43613","21.63290",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-644.85349","-178.27717","-1696.26075","2.22775","0.99556","5.70610","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","41","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"18.10777","1951.29704","23.05001",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-741.98315","-169.81123","-1796.71513","2.65471","1.03311","6.35063","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","42","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"13.73804","1914.27078","23.80630",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-760.06719","-127.10690","-1752.30543","2.63259","0.93659","6.00683","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","43","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"12.82463","2120.80135","18.92384",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-673.61980","-125.22173","-2007.07605","2.75992","1.07234","8.03172","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","44","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"9.11550","1573.02830","18.72230",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-482.00293","-140.18002","-1490.78528","1.54733","0.82321","4.45364","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","45","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"16.92918","1659.28000","15.76886",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-413.74747","-168.36420","-1598.02273","1.48282","0.92668","5.13510","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","46","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"10.32549","1725.86951","15.15858",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-427.48800","-133.26633","-1666.76922","1.58468","0.90780","5.58215","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","47","L037 (02).MP4","67080","R038 (02).MP4","66471","1","28.08111",NA,NA,"5.54186","1761.16421","15.88538",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-464.69569","-116.61573","-1694.74425","1.71577","0.89898","5.76616","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","48","L037 (02).MP4","67083","R038 (02).MP4","66474","1","28.08194",NA,NA,"7.24232","2402.76004","11.37316",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-399.68896","270.56529","-2353.78397","2.13366","1.75096","11.00435","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","49","L037 (02).MP4","67088","R038 (02).MP4","66479","1","28.08333",NA,NA,"16.25207","2443.41345","32.97179",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","1225.15857","-502.95891","-2053.36019","4.04478","1.88643","7.01405","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","50","L037 (02).MP4","67088","R038 (02).MP4","66479","1","28.08333",NA,NA,"12.25193","2155.05898","12.32806",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","234.05918","-381.74232","-2108.02474","1.39158","1.83224","8.82136","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","51","L037 (02).MP4","67101","R038 (02).MP4","66492","1","28.08695",NA,NA,"12.86598","2155.43101","13.42797",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-490.60191","-84.91316","-2097.13670","2.22082","1.06172","8.79489","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","52","L037 (02).MP4","67108","R038 (02).MP4","66499","1","28.08889",NA,NA,"9.39951","1792.45662","8.18430",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-118.13806","-214.04082","-1775.70568","0.95723","1.11692","6.30107","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","53","L037 (02).MP4","67115","R038 (02).MP4","66506","1","28.09084",NA,NA,"19.83035","4270.39730","10.36811",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","462.88449","-584.78917","-4204.76547","4.25057","4.99797","34.71380","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","54","L037 (02).MP4","67119","R038 (02).MP4","66510","1","28.09195",NA,NA,"17.97645","2364.10832","20.30648",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-762.14927","-288.57453","-2219.20287","3.40257","1.60976","9.78692","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
"5","55","L037 (02).MP4","67120","R038 (02).MP4","66511","1","28.09223",NA,NA,"4.87137","1547.75728","16.13502",NA,NA,NA,NA,NA,"Sparidae","Dentex","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS","-425.20259","-54.71813","-1487.19914","1.40569","0.73776","4.44668","-22.6837","113.5139","20210519","7:59","Point Cloates","No-take","inNP.5","206","Gabby Cummins","Yes","Yes"
