"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","date","site","location","successful.count","depth","fov.limited","fov.open","fov.total.points.annotated","kelps","broad.ascidians","broad.bryozoa","rock","broad.hydroids","broad.invertebrate.complex","macroalgae","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","x","y","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status","successful.length"
"107","npz6.20","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0462,113.4413,"BOSS","2021-05_Abrolhos_BOSS_npz6.20",0,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.20","NPZ6","Y",51,6,74,80,0,0,0,0.772151898734177,0,0,7,0,11,0,79,2.23188405797101,1.2144343579993,113.4413,-28.0462,12,57.5754737854004,1.24116061598047,32.8329458359449,-1.09644889831543,4.48446559906006,14.6909675598145,-7.32903671264648,-50.2464370727539,0.139240506329114,"No-take","Y"
"108","npz6.20","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_stereo-BRUVs",-28.0736,113.4593,"BRUV",NA,4,"Lethrinidae Lethrinus miniatus_BRUV",20210512,"npz6.21","NPZ6","Y",50.4,13,27,40,0,0,0,0.5,0,1,7,0,1,0.125,24,1.15,0.366347548532523,113.4593,-28.0736,53,46.4441719055176,0.7162471755693,37.565458103643,1.2263355255127,2.58530521392822,8.85815811157227,-0.249964714050293,-46.194206237793,0.0833333333333333,NA,NA
"109","npz6.20","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0462,113.4413,"BOSS","2021-05_Abrolhos_BOSS_npz6.20",0,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.20","NPZ6","Y",51,6,74,80,0,0,0,0.772151898734177,0,0,7,0,11,0,79,2.23188405797101,1.2144343579993,113.4413,-28.0462,12,57.5754737854004,1.24116061598047,32.8329458359449,-1.09644889831543,4.48446559906006,14.6909675598145,-7.32903671264648,-50.2464370727539,0.139240506329114,"No-take","Y"
"110","npz6.20","Mullidae Parupeneus spilurus","2021-05_Abrolhos_stereo-BRUVs",-28.0736,113.4593,"BRUV",NA,0,"Mullidae Parupeneus spilurus_BRUV",20210512,"npz6.21","NPZ6","Y",50.4,13,27,40,0,0,0,0.5,0,1,7,0,1,0.125,24,1.15,0.366347548532523,113.4593,-28.0736,53,46.4441719055176,0.7162471755693,37.565458103643,1.2263355255127,2.58530521392822,8.85815811157227,-0.249964714050293,-46.194206237793,0.0833333333333333,NA,NA
"111","npz6.21","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0737,113.4014,"BOSS","2021-05_Abrolhos_BOSS_npz6.21",0,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.21","NPZ6","Y",57.4,7,73,80,0,0,0,0.0714285714285714,0,0,1,0,0,0.914285714285714,70,0.893939393939394,0.682276458263925,113.4014,-28.0737,15,55.1916389465332,1.17676859292674,239.267242968714,3.14658069610596,4.10550689697266,14.5330543518066,16.8757381439209,-72.0673751831055,0,"No-take","Y"
"112","npz6.21","Labridae Choerodon rubescens","2021-05_Abrolhos_stereo-BRUVs",-28.0714,113.3992,"BRUV",NA,3,"Labridae Choerodon rubescens_BRUV",20210512,"npz6.22","NPZ6","Y",59.3,6,34,40,0,0,2,0,0,13,0,4,13,0.0588235294117647,34,2.15384615384615,0.36794648440312,113.3992,-28.0714,63,58.5490608215332,1.47423968059935,237.800010473743,0.640207767486572,5.00033044815063,17.0052871704102,14.6871166229248,-73.2361755371094,0.941176470588235,NA,NA
"113","npz6.21","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0737,113.4014,"BOSS","2021-05_Abrolhos_BOSS_npz6.21",9,"Labridae Coris auricularis_BOSS",20210511,"npz6.21","NPZ6","Y",57.4,7,73,80,0,0,0,0.0714285714285714,0,0,1,0,0,0.914285714285714,70,0.893939393939394,0.682276458263925,113.4014,-28.0737,15,55.1916389465332,1.17676859292674,239.267242968714,3.14658069610596,4.10550689697266,14.5330543518066,16.8757381439209,-72.0673751831055,0,"No-take","Y"
"114","npz6.21","Labridae Coris auricularis","2021-05_Abrolhos_stereo-BRUVs",-28.0714,113.3992,"BRUV",NA,6,"Labridae Coris auricularis_BRUV",20210512,"npz6.22","NPZ6","Y",59.3,6,34,40,0,0,2,0,0,13,0,4,13,0.0588235294117647,34,2.15384615384615,0.36794648440312,113.3992,-28.0714,63,58.5490608215332,1.47423968059935,237.800010473743,0.640207767486572,5.00033044815063,17.0052871704102,14.6871166229248,-73.2361755371094,0.941176470588235,NA,NA
"115","npz6.21","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0737,113.4014,"BOSS","2021-05_Abrolhos_BOSS_npz6.21",0,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.21","NPZ6","Y",57.4,7,73,80,0,0,0,0.0714285714285714,0,0,1,0,0,0.914285714285714,70,0.893939393939394,0.682276458263925,113.4014,-28.0737,15,55.1916389465332,1.17676859292674,239.267242968714,3.14658069610596,4.10550689697266,14.5330543518066,16.8757381439209,-72.0673751831055,0,"No-take","Y"
"116","npz6.21","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_stereo-BRUVs",-28.0714,113.3992,"BRUV",NA,5,"Labridae Suezichthys cyanolaemus_BRUV",20210512,"npz6.22","NPZ6","Y",59.3,6,34,40,0,0,2,0,0,13,0,4,13,0.0588235294117647,34,2.15384615384615,0.36794648440312,113.3992,-28.0714,63,58.5490608215332,1.47423968059935,237.800010473743,0.640207767486572,5.00033044815063,17.0052871704102,14.6871166229248,-73.2361755371094,0.941176470588235,NA,NA
"117","npz6.21","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0737,113.4014,"BOSS","2021-05_Abrolhos_BOSS_npz6.21",0,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.21","NPZ6","Y",57.4,7,73,80,0,0,0,0.0714285714285714,0,0,1,0,0,0.914285714285714,70,0.893939393939394,0.682276458263925,113.4014,-28.0737,15,55.1916389465332,1.17676859292674,239.267242968714,3.14658069610596,4.10550689697266,14.5330543518066,16.8757381439209,-72.0673751831055,0,"No-take","Y"
"118","npz6.21","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_stereo-BRUVs",-28.0714,113.3992,"BRUV",NA,0,"Lethrinidae Lethrinus miniatus_BRUV",20210512,"npz6.22","NPZ6","Y",59.3,6,34,40,0,0,2,0,0,13,0,4,13,0.0588235294117647,34,2.15384615384615,0.36794648440312,113.3992,-28.0714,63,58.5490608215332,1.47423968059935,237.800010473743,0.640207767486572,5.00033044815063,17.0052871704102,14.6871166229248,-73.2361755371094,0.941176470588235,NA,NA
"119","npz6.21","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0737,113.4014,"BOSS","2021-05_Abrolhos_BOSS_npz6.21",0,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.21","NPZ6","Y",57.4,7,73,80,0,0,0,0.0714285714285714,0,0,1,0,0,0.914285714285714,70,0.893939393939394,0.682276458263925,113.4014,-28.0737,15,55.1916389465332,1.17676859292674,239.267242968714,3.14658069610596,4.10550689697266,14.5330543518066,16.8757381439209,-72.0673751831055,0,"No-take","Y"
"120","npz6.21","Mullidae Parupeneus spilurus","2021-05_Abrolhos_stereo-BRUVs",-28.0714,113.3992,"BRUV",NA,2,"Mullidae Parupeneus spilurus_BRUV",20210512,"npz6.22","NPZ6","Y",59.3,6,34,40,0,0,2,0,0,13,0,4,13,0.0588235294117647,34,2.15384615384615,0.36794648440312,113.3992,-28.0714,63,58.5490608215332,1.47423968059935,237.800010473743,0.640207767486572,5.00033044815063,17.0052871704102,14.6871166229248,-73.2361755371094,0.941176470588235,NA,NA
"121","npz6.22","Labridae Choerodon rubescens","2021-05_Abrolhos_stereo-BRUVs",-28.0687,113.4512,"BRUV",NA,1,"Labridae Choerodon rubescens_BRUV",20210512,"npz6.23","NPZ6","Y",45,13,27,40,4,0,0,0.0277777777777778,0,1,28,0,4,0.0555555555555556,36,2.85714285714286,0.356348322549899,113.4512,-28.0687,52,45.7956008911133,1.53578021082583,54.9841584873485,-2.76806592941284,5.73828077316284,18.243480682373,2.15277624130249,-47.9483757019043,0.138888888888889,NA,NA
"122","npz6.22","Labridae Coris auricularis","2021-05_Abrolhos_stereo-BRUVs",-28.0687,113.4512,"BRUV",NA,130,"Labridae Coris auricularis_BRUV",20210512,"npz6.23","NPZ6","Y",45,13,27,40,4,0,0,0.0277777777777778,0,1,28,0,4,0.0555555555555556,36,2.85714285714286,0.356348322549899,113.4512,-28.0687,52,45.7956008911133,1.53578021082583,54.9841584873485,-2.76806592941284,5.73828077316284,18.243480682373,2.15277624130249,-47.9483757019043,0.138888888888889,NA,NA
"123","npz6.22","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_stereo-BRUVs",-28.0687,113.4512,"BRUV",NA,1,"Labridae Suezichthys cyanolaemus_BRUV",20210512,"npz6.23","NPZ6","Y",45,13,27,40,4,0,0,0.0277777777777778,0,1,28,0,4,0.0555555555555556,36,2.85714285714286,0.356348322549899,113.4512,-28.0687,52,45.7956008911133,1.53578021082583,54.9841584873485,-2.76806592941284,5.73828077316284,18.243480682373,2.15277624130249,-47.9483757019043,0.138888888888889,NA,NA
"124","npz6.22","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_stereo-BRUVs",-28.0687,113.4512,"BRUV",NA,3,"Lethrinidae Lethrinus miniatus_BRUV",20210512,"npz6.23","NPZ6","Y",45,13,27,40,4,0,0,0.0277777777777778,0,1,28,0,4,0.0555555555555556,36,2.85714285714286,0.356348322549899,113.4512,-28.0687,52,45.7956008911133,1.53578021082583,54.9841584873485,-2.76806592941284,5.73828077316284,18.243480682373,2.15277624130249,-47.9483757019043,0.138888888888889,NA,NA
"125","npz6.22","Mullidae Parupeneus spilurus","2021-05_Abrolhos_stereo-BRUVs",-28.0687,113.4512,"BRUV",NA,1,"Mullidae Parupeneus spilurus_BRUV",20210512,"npz6.23","NPZ6","Y",45,13,27,40,4,0,0,0.0277777777777778,0,1,28,0,4,0.0555555555555556,36,2.85714285714286,0.356348322549899,113.4512,-28.0687,52,45.7956008911133,1.53578021082583,54.9841584873485,-2.76806592941284,5.73828077316284,18.243480682373,2.15277624130249,-47.9483757019043,0.138888888888889,NA,NA
"126","npz6.23","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.041,113.3362,"BOSS","2021-05_Abrolhos_BOSS_npz6.23",0,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.23","NPZ6","Y",151,0,80,80,0,0,0,0,0,0,0,0,0,1,77,0.0444444444444444,0.208409077139993,113.3362,-28.041,23,151.637985229492,0.455051329674227,234.052357593281,-0.291049957275391,1.52362442016602,5.73281860351562,-32.5732650756836,-119.064720153809,0,"No-take","Y"
"127","npz6.23","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.041,113.3362,"BOSS","2021-05_Abrolhos_BOSS_npz6.23",0,"Labridae Coris auricularis_BOSS",20210511,"npz6.23","NPZ6","Y",151,0,80,80,0,0,0,0,0,0,0,0,0,1,77,0.0444444444444444,0.208409077139993,113.3362,-28.041,23,151.637985229492,0.455051329674227,234.052357593281,-0.291049957275391,1.52362442016602,5.73281860351562,-32.5732650756836,-119.064720153809,0,"No-take","Y"
"128","npz6.23","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.041,113.3362,"BOSS","2021-05_Abrolhos_BOSS_npz6.23",0,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.23","NPZ6","Y",151,0,80,80,0,0,0,0,0,0,0,0,0,1,77,0.0444444444444444,0.208409077139993,113.3362,-28.041,23,151.637985229492,0.455051329674227,234.052357593281,-0.291049957275391,1.52362442016602,5.73281860351562,-32.5732650756836,-119.064720153809,0,"No-take","Y"
"129","npz6.23","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.041,113.3362,"BOSS","2021-05_Abrolhos_BOSS_npz6.23",0,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.23","NPZ6","Y",151,0,80,80,0,0,0,0,0,0,0,0,0,1,77,0.0444444444444444,0.208409077139993,113.3362,-28.041,23,151.637985229492,0.455051329674227,234.052357593281,-0.291049957275391,1.52362442016602,5.73281860351562,-32.5732650756836,-119.064720153809,0,"No-take","Y"
"130","npz6.23","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.041,113.3362,"BOSS","2021-05_Abrolhos_BOSS_npz6.23",0,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.23","NPZ6","Y",151,0,80,80,0,0,0,0,0,0,0,0,0,1,77,0.0444444444444444,0.208409077139993,113.3362,-28.041,23,151.637985229492,0.455051329674227,234.052357593281,-0.291049957275391,1.52362442016602,5.73281860351562,-32.5732650756836,-119.064720153809,0,"No-take","Y"
"131","npz6.24","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0836,113.5114,"BOSS","2021-05_Abrolhos_BOSS_npz6.24",0,"Labridae Choerodon rubescens_BOSS",20210513,"npz6.24","NPZ6","Y",49.3,5,55,60,0,0,0,0.728813559322034,0,0,6,0,8,0.0338983050847458,59,1.06,0.239897937482095,113.5114,-28.0836,29,47.4548072814941,0.0818829713551459,307.752339944649,0.290234565734863,0.310762405395508,1.44932174682617,-6.5867133140564,-40.8680953979492,0.135593220338983,"No-take","Y"
"132","npz6.24","Labridae Choerodon rubescens","2021-05_Abrolhos_stereo-BRUVs",-28.0787,113.4414,"BRUV",NA,1,"Labridae Choerodon rubescens_BRUV",20210512,"npz6.27","NPZ6","Y",53.7,13,27,40,0,0,0,0.0384615384615385,0,0,18,0,7,0,26,3,0,113.4414,-28.0787,47,31.8454093933105,1.41447294161085,269.740769011435,-0.419573545455933,4.925861120224,14.6499557495117,20.4071350097656,-52.2525444030762,0.269230769230769,NA,NA
"133","npz6.24","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0836,113.5114,"BOSS","2021-05_Abrolhos_BOSS_npz6.24",0,"Labridae Coris auricularis_BOSS",20210513,"npz6.24","NPZ6","Y",49.3,5,55,60,0,0,0,0.728813559322034,0,0,6,0,8,0.0338983050847458,59,1.06,0.239897937482095,113.5114,-28.0836,29,47.4548072814941,0.0818829713551459,307.752339944649,0.290234565734863,0.310762405395508,1.44932174682617,-6.5867133140564,-40.8680953979492,0.135593220338983,"No-take","Y"
"134","npz6.24","Labridae Coris auricularis","2021-05_Abrolhos_stereo-BRUVs",-28.0787,113.4414,"BRUV",NA,67,"Labridae Coris auricularis_BRUV",20210512,"npz6.27","NPZ6","Y",53.7,13,27,40,0,0,0,0.0384615384615385,0,0,18,0,7,0,26,3,0,113.4414,-28.0787,47,31.8454093933105,1.41447294161085,269.740769011435,-0.419573545455933,4.925861120224,14.6499557495117,20.4071350097656,-52.2525444030762,0.269230769230769,NA,NA
"135","npz6.24","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0836,113.5114,"BOSS","2021-05_Abrolhos_BOSS_npz6.24",1,"Labridae Suezichthys cyanolaemus_BOSS",20210513,"npz6.24","NPZ6","Y",49.3,5,55,60,0,0,0,0.728813559322034,0,0,6,0,8,0.0338983050847458,59,1.06,0.239897937482095,113.5114,-28.0836,29,47.4548072814941,0.0818829713551459,307.752339944649,0.290234565734863,0.310762405395508,1.44932174682617,-6.5867133140564,-40.8680953979492,0.135593220338983,"No-take","Y"
"136","npz6.24","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_stereo-BRUVs",-28.0787,113.4414,"BRUV",NA,1,"Labridae Suezichthys cyanolaemus_BRUV",20210512,"npz6.27","NPZ6","Y",53.7,13,27,40,0,0,0,0.0384615384615385,0,0,18,0,7,0,26,3,0,113.4414,-28.0787,47,31.8454093933105,1.41447294161085,269.740769011435,-0.419573545455933,4.925861120224,14.6499557495117,20.4071350097656,-52.2525444030762,0.269230769230769,NA,NA
"137","npz6.24","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0836,113.5114,"BOSS","2021-05_Abrolhos_BOSS_npz6.24",0,"Lethrinidae Lethrinus miniatus_BOSS",20210513,"npz6.24","NPZ6","Y",49.3,5,55,60,0,0,0,0.728813559322034,0,0,6,0,8,0.0338983050847458,59,1.06,0.239897937482095,113.5114,-28.0836,29,47.4548072814941,0.0818829713551459,307.752339944649,0.290234565734863,0.310762405395508,1.44932174682617,-6.5867133140564,-40.8680953979492,0.135593220338983,"No-take","Y"
"138","npz6.24","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_stereo-BRUVs",-28.0787,113.4414,"BRUV",NA,6,"Lethrinidae Lethrinus miniatus_BRUV",20210512,"npz6.27","NPZ6","Y",53.7,13,27,40,0,0,0,0.0384615384615385,0,0,18,0,7,0,26,3,0,113.4414,-28.0787,47,31.8454093933105,1.41447294161085,269.740769011435,-0.419573545455933,4.925861120224,14.6499557495117,20.4071350097656,-52.2525444030762,0.269230769230769,NA,NA
"139","npz6.24","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0836,113.5114,"BOSS","2021-05_Abrolhos_BOSS_npz6.24",0,"Mullidae Parupeneus spilurus_BOSS",20210513,"npz6.24","NPZ6","Y",49.3,5,55,60,0,0,0,0.728813559322034,0,0,6,0,8,0.0338983050847458,59,1.06,0.239897937482095,113.5114,-28.0836,29,47.4548072814941,0.0818829713551459,307.752339944649,0.290234565734863,0.310762405395508,1.44932174682617,-6.5867133140564,-40.8680953979492,0.135593220338983,"No-take","Y"
"140","npz6.24","Mullidae Parupeneus spilurus","2021-05_Abrolhos_stereo-BRUVs",-28.0787,113.4414,"BRUV",NA,1,"Mullidae Parupeneus spilurus_BRUV",20210512,"npz6.27","NPZ6","Y",53.7,13,27,40,0,0,0,0.0384615384615385,0,0,18,0,7,0,26,3,0,113.4414,-28.0787,47,31.8454093933105,1.41447294161085,269.740769011435,-0.419573545455933,4.925861120224,14.6499557495117,20.4071350097656,-52.2525444030762,0.269230769230769,NA,NA
"141","npz6.25","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0362,113.3815,"BOSS","2021-05_Abrolhos_BOSS_npz6.25",0,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.25","NPZ6","Y",70.6,7,73,80,0,0,0,0,0,50,0,0,5,0.225352112676056,71,1.30508474576271,0.676049306713737,113.3815,-28.0362,19,73.0716857910156,2.04558523516593,254.864448358632,-0.589998722076416,7.04150819778442,20.799617767334,6.49707269668579,-79.5687561035156,0.774647887323944,"No-take","Y"
"142","npz6.25","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0362,113.3815,"BOSS","2021-05_Abrolhos_BOSS_npz6.25",0,"Labridae Coris auricularis_BOSS",20210511,"npz6.25","NPZ6","Y",70.6,7,73,80,0,0,0,0,0,50,0,0,5,0.225352112676056,71,1.30508474576271,0.676049306713737,113.3815,-28.0362,19,73.0716857910156,2.04558523516593,254.864448358632,-0.589998722076416,7.04150819778442,20.799617767334,6.49707269668579,-79.5687561035156,0.774647887323944,"No-take","Y"
"143","npz6.25","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0362,113.3815,"BOSS","2021-05_Abrolhos_BOSS_npz6.25",0,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.25","NPZ6","Y",70.6,7,73,80,0,0,0,0,0,50,0,0,5,0.225352112676056,71,1.30508474576271,0.676049306713737,113.3815,-28.0362,19,73.0716857910156,2.04558523516593,254.864448358632,-0.589998722076416,7.04150819778442,20.799617767334,6.49707269668579,-79.5687561035156,0.774647887323944,"No-take","Y"
"144","npz6.25","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0362,113.3815,"BOSS","2021-05_Abrolhos_BOSS_npz6.25",0,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.25","NPZ6","Y",70.6,7,73,80,0,0,0,0,0,50,0,0,5,0.225352112676056,71,1.30508474576271,0.676049306713737,113.3815,-28.0362,19,73.0716857910156,2.04558523516593,254.864448358632,-0.589998722076416,7.04150819778442,20.799617767334,6.49707269668579,-79.5687561035156,0.774647887323944,"No-take","Y"
"145","npz6.25","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0362,113.3815,"BOSS","2021-05_Abrolhos_BOSS_npz6.25",0,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.25","NPZ6","Y",70.6,7,73,80,0,0,0,0,0,50,0,0,5,0.225352112676056,71,1.30508474576271,0.676049306713737,113.3815,-28.0362,19,73.0716857910156,2.04558523516593,254.864448358632,-0.589998722076416,7.04150819778442,20.799617767334,6.49707269668579,-79.5687561035156,0.774647887323944,"No-take","Y"
"146","npz6.26","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0487,113.4414,"BOSS","2021-05_Abrolhos_BOSS_npz6.26",2,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.26","NPZ6","Y",42,5,75,80,12,0,0,0,0,0,69,0,10,0.0125,80,3,0,113.4414,-28.0487,11,50.6478271484375,1.82385317425722,31.101047261912,-0.276867389678955,6.78882074356079,21.067455291748,-0.373749643564224,-50.2740783691406,0.125,"No-take","Y"
"147","npz6.26","Labridae Choerodon rubescens","2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4563,"BRUV",NA,6,"Labridae Choerodon rubescens_BRUV",20210512,"npz6.29","NPZ6","Y",33.7,13,27,40,0,0,0,0.289473684210526,0,0,27,0,0,0,38,2.08,0.276887462097269,113.4563,-28.0937,54,16.5420684814453,1.45990601916117,54.4810522048507,3.40081715583801,5.10556435585022,19.3519582748413,32.5598258972168,-49.1018943786621,0,NA,NA
"148","npz6.26","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0487,113.4414,"BOSS","2021-05_Abrolhos_BOSS_npz6.26",20,"Labridae Coris auricularis_BOSS",20210511,"npz6.26","NPZ6","Y",42,5,75,80,12,0,0,0,0,0,69,0,10,0.0125,80,3,0,113.4414,-28.0487,11,50.6478271484375,1.82385317425722,31.101047261912,-0.276867389678955,6.78882074356079,21.067455291748,-0.373749643564224,-50.2740783691406,0.125,"No-take","Y"
"149","npz6.26","Labridae Coris auricularis","2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4563,"BRUV",NA,51,"Labridae Coris auricularis_BRUV",20210512,"npz6.29","NPZ6","Y",33.7,13,27,40,0,0,0,0.289473684210526,0,0,27,0,0,0,38,2.08,0.276887462097269,113.4563,-28.0937,54,16.5420684814453,1.45990601916117,54.4810522048507,3.40081715583801,5.10556435585022,19.3519582748413,32.5598258972168,-49.1018943786621,0,NA,NA
"150","npz6.26","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0487,113.4414,"BOSS","2021-05_Abrolhos_BOSS_npz6.26",2,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.26","NPZ6","Y",42,5,75,80,12,0,0,0,0,0,69,0,10,0.0125,80,3,0,113.4414,-28.0487,11,50.6478271484375,1.82385317425722,31.101047261912,-0.276867389678955,6.78882074356079,21.067455291748,-0.373749643564224,-50.2740783691406,0.125,"No-take","Y"
"151","npz6.26","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4563,"BRUV",NA,2,"Labridae Suezichthys cyanolaemus_BRUV",20210512,"npz6.29","NPZ6","Y",33.7,13,27,40,0,0,0,0.289473684210526,0,0,27,0,0,0,38,2.08,0.276887462097269,113.4563,-28.0937,54,16.5420684814453,1.45990601916117,54.4810522048507,3.40081715583801,5.10556435585022,19.3519582748413,32.5598258972168,-49.1018943786621,0,NA,NA
"152","npz6.26","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0487,113.4414,"BOSS","2021-05_Abrolhos_BOSS_npz6.26",1,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.26","NPZ6","Y",42,5,75,80,12,0,0,0,0,0,69,0,10,0.0125,80,3,0,113.4414,-28.0487,11,50.6478271484375,1.82385317425722,31.101047261912,-0.276867389678955,6.78882074356079,21.067455291748,-0.373749643564224,-50.2740783691406,0.125,"No-take","Y"
"153","npz6.26","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4563,"BRUV",NA,5,"Lethrinidae Lethrinus miniatus_BRUV",20210512,"npz6.29","NPZ6","Y",33.7,13,27,40,0,0,0,0.289473684210526,0,0,27,0,0,0,38,2.08,0.276887462097269,113.4563,-28.0937,54,16.5420684814453,1.45990601916117,54.4810522048507,3.40081715583801,5.10556435585022,19.3519582748413,32.5598258972168,-49.1018943786621,0,NA,NA
"154","npz6.26","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0487,113.4414,"BOSS","2021-05_Abrolhos_BOSS_npz6.26",3,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.26","NPZ6","Y",42,5,75,80,12,0,0,0,0,0,69,0,10,0.0125,80,3,0,113.4414,-28.0487,11,50.6478271484375,1.82385317425722,31.101047261912,-0.276867389678955,6.78882074356079,21.067455291748,-0.373749643564224,-50.2740783691406,0.125,"No-take","Y"
"155","npz6.26","Mullidae Parupeneus spilurus","2021-05_Abrolhos_stereo-BRUVs",-28.0937,113.4563,"BRUV",NA,12,"Mullidae Parupeneus spilurus_BRUV",20210512,"npz6.29","NPZ6","Y",33.7,13,27,40,0,0,0,0.289473684210526,0,0,27,0,0,0,38,2.08,0.276887462097269,113.4563,-28.0937,54,16.5420684814453,1.45990601916117,54.4810522048507,3.40081715583801,5.10556435585022,19.3519582748413,32.5598258972168,-49.1018943786621,0,NA,NA
"156","npz6.27","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0688,113.2892,"BOSS","2021-05_Abrolhos_BOSS_npz6.27",0,"Labridae Choerodon rubescens_BOSS",20210513,"npz6.27","NPZ6","Y",186,0,80,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.2892,-28.0688,45,184.729293823242,0.231582924351389,246.165610604267,0.126876831054688,0.825916290283203,2.97052001953125,4.3669810295105,-189.096267700195,0,"No-take","Y"
"157","npz6.27","Labridae Choerodon rubescens","2021-05_Abrolhos_stereo-BRUVs",-28.0562,113.4464,"BRUV",NA,1,"Labridae Choerodon rubescens_BRUV",20210512,"npz6.30","NPZ6","Y",39,12,28,40,9,0,0,0.03125,0,0,30,0,0,0.03125,32,3,0,113.4464,-28.0562,55,40.7483825683594,1.56374171924552,45.6908951932308,0.642093658447266,5.24827671051025,18.8813781738281,8.13420295715332,-48.8825836181641,0,NA,NA
"158","npz6.27","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0688,113.2892,"BOSS","2021-05_Abrolhos_BOSS_npz6.27",0,"Labridae Coris auricularis_BOSS",20210513,"npz6.27","NPZ6","Y",186,0,80,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.2892,-28.0688,45,184.729293823242,0.231582924351389,246.165610604267,0.126876831054688,0.825916290283203,2.97052001953125,4.3669810295105,-189.096267700195,0,"No-take","Y"
"159","npz6.27","Labridae Coris auricularis","2021-05_Abrolhos_stereo-BRUVs",-28.0562,113.4464,"BRUV",NA,32,"Labridae Coris auricularis_BRUV",20210512,"npz6.30","NPZ6","Y",39,12,28,40,9,0,0,0.03125,0,0,30,0,0,0.03125,32,3,0,113.4464,-28.0562,55,40.7483825683594,1.56374171924552,45.6908951932308,0.642093658447266,5.24827671051025,18.8813781738281,8.13420295715332,-48.8825836181641,0,NA,NA
