"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","broad.ascidians","broad.bryozoa","rock","broad.crinoids","broad.hydroids","broad.invertebrate.complex","macroalgae","broad.octocoral.black","reef","seagrasses","broad.sponges","broad.stony.corals","broad.total.points.annotated","broad.true.anemones","sand","fov.facing.up","fov.limited","fov.open","mean.relief","sd.relief","planned.or.exploratory","date","time","location","site","depth","successful.count","successful.length","commonwealth.zone","state.zone","status","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts"
"619","40","Scorpididae Neatypus obliquus","2020-06_south-west_stereo-BRUVs",-34.133669,114.880443,"BRUV","2020-06_south-west_stereo-BRUVs_40",10,"Scorpididae Neatypus obliquus_BRUV",0,1,0.114285714285714,0,0,0,0.6,0,0.942857142857143,0.0571428571428571,5,0,35,0,0.0571428571428571,0,0,36,2.46428571428571,0.50787450018337,"MBH","20200603","12:46","South-west","c4",-41.2,"Yes","Yes","National Park Zone",NA,"No-take",42.0283508300781,0.0137699949303359,110.347146025793,0.0389270782470703,0.0624656677246094,0.306907653808594,-25.137378692627,-16.8909721374512,0.171428571428571
"620","40","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0784,114.754,"BOSS","2021-03_West-Coast_BOSS_40",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0.0125,0,0,2,0,0,0.0375,0,0,0,80,0,0.9625,0,NA,100,0.40625,0.495014830625995,NA,"20210310","08:11:17","South-west","BOSS90",-97,"Yes","No","National Park Zone",NA,"No-take",97.4102401733398,0.891553403328358,258.884784670203,0.277972221374512,2.85813808441162,8.75601959228516,-8.27264976501465,-89.1375885009766,0.025
"621","41","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.0596,114.877,"BOSS","2021-03_West-Coast_BOSS_41",6,"Labridae Coris auricularis_BOSS",0,0,0.0142857142857143,0,0,0,0.9,0,0.985714285714286,0.0142857142857143,4,0,70,0,0.0142857142857143,0,NA,100,2.578125,0.612169898089561,NA,"20210309","07:50:33","South-west","BOSS47",-41.4,"Yes","No","National Park Zone",NA,"No-take",42.1532211303711,0.087912666673143,60.2341908589793,-0.143045425415039,0.263359069824219,1.17741012573242,-23.6725025177002,-18.4807186126709,0.0571428571428571
"622","41","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.0596,114.877,"BOSS","2021-03_West-Coast_BOSS_41",1,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.0142857142857143,0,0,0,0.9,0,0.985714285714286,0.0142857142857143,4,0,70,0,0.0142857142857143,0,NA,100,2.578125,0.612169898089561,NA,"20210309","07:50:33","South-west","BOSS47",-41.4,"Yes","No","National Park Zone",NA,"No-take",42.1532211303711,0.087912666673143,60.2341908589793,-0.143045425415039,0.263359069824219,1.17741012573242,-23.6725025177002,-18.4807186126709,0.0571428571428571
"623","41","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.0596,114.877,"BOSS","2021-03_West-Coast_BOSS_41",3,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.0142857142857143,0,0,0,0.9,0,0.985714285714286,0.0142857142857143,4,0,70,0,0.0142857142857143,0,NA,100,2.578125,0.612169898089561,NA,"20210309","07:50:33","South-west","BOSS47",-41.4,"Yes","No","National Park Zone",NA,"No-take",42.1532211303711,0.087912666673143,60.2341908589793,-0.143045425415039,0.263359069824219,1.17741012573242,-23.6725025177002,-18.4807186126709,0.0571428571428571
"624","41","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0596,114.877,"BOSS","2021-03_West-Coast_BOSS_41",1,"Scorpididae Neatypus obliquus_BOSS",0,0,0.0142857142857143,0,0,0,0.9,0,0.985714285714286,0.0142857142857143,4,0,70,0,0.0142857142857143,0,NA,100,2.578125,0.612169898089561,NA,"20210309","07:50:33","South-west","BOSS47",-41.4,"Yes","No","National Park Zone",NA,"No-take",42.1532211303711,0.087912666673143,60.2341908589793,-0.143045425415039,0.263359069824219,1.17741012573242,-23.6725025177002,-18.4807186126709,0.0571428571428571
"625","42","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.106,114.781,"BOSS","2021-03_West-Coast_BOSS_42",0,"Labridae Coris auricularis_BOSS",0,0,0.113924050632911,0,0,0,0.0126582278481013,0,0.126582278481013,0,0,0,79,0,0.873417721518987,0,NA,100,1,0,NA,"20210310","12:31:20","South-west","BOSS106",-70.1,"Yes","No","National Park Zone",NA,"No-take",67.1496734619141,1.00290599890007,267.891346134206,-0.39161491394043,3.28054237365723,9.85549926757812,6.74021100997925,-73.8898849487305,0
"626","42","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.106,114.781,"BOSS","2021-03_West-Coast_BOSS_42",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.113924050632911,0,0,0,0.0126582278481013,0,0.126582278481013,0,0,0,79,0,0.873417721518987,0,NA,100,1,0,NA,"20210310","12:31:20","South-west","BOSS106",-70.1,"Yes","No","National Park Zone",NA,"No-take",67.1496734619141,1.00290599890007,267.891346134206,-0.39161491394043,3.28054237365723,9.85549926757812,6.74021100997925,-73.8898849487305,0
"627","42","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.106,114.781,"BOSS","2021-03_West-Coast_BOSS_42",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.113924050632911,0,0,0,0.0126582278481013,0,0.126582278481013,0,0,0,79,0,0.873417721518987,0,NA,100,1,0,NA,"20210310","12:31:20","South-west","BOSS106",-70.1,"Yes","No","National Park Zone",NA,"No-take",67.1496734619141,1.00290599890007,267.891346134206,-0.39161491394043,3.28054237365723,9.85549926757812,6.74021100997925,-73.8898849487305,0
"628","42","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.106,114.781,"BOSS","2021-03_West-Coast_BOSS_42",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0.113924050632911,0,0,0,0.0126582278481013,0,0.126582278481013,0,0,0,79,0,0.873417721518987,0,NA,100,1,0,NA,"20210310","12:31:20","South-west","BOSS106",-70.1,"Yes","No","National Park Zone",NA,"No-take",67.1496734619141,1.00290599890007,267.891346134206,-0.39161491394043,3.28054237365723,9.85549926757812,6.74021100997925,-73.8898849487305,0
"629","43","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.0521,114.909,"BOSS","2021-03_West-Coast_BOSS_43",0,"Labridae Coris auricularis_BOSS",0,0,0.075,0,0,0,0.55,1,0.8375,0.1125,7,0,80,0,0.1625,0,NA,100,2.109375,0.737158583873089,NA,"20210308","08:19:45","South-west","BOSS5",-45.5,"Yes","No","National Park Zone",NA,"No-take",43.519645690918,0.261113920494219,124.484717485281,0.26077938079834,0.854351997375488,3.41526031494141,-8.11146259307861,-35.4081840515137,0.1
"630","43","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.0521,114.909,"BOSS","2021-03_West-Coast_BOSS_43",1,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.075,0,0,0,0.55,1,0.8375,0.1125,7,0,80,0,0.1625,0,NA,100,2.109375,0.737158583873089,NA,"20210308","08:19:45","South-west","BOSS5",-45.5,"Yes","No","National Park Zone",NA,"No-take",43.519645690918,0.261113920494219,124.484717485281,0.26077938079834,0.854351997375488,3.41526031494141,-8.11146259307861,-35.4081840515137,0.1
"631","43","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.0521,114.909,"BOSS","2021-03_West-Coast_BOSS_43",2,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.075,0,0,0,0.55,1,0.8375,0.1125,7,0,80,0,0.1625,0,NA,100,2.109375,0.737158583873089,NA,"20210308","08:19:45","South-west","BOSS5",-45.5,"Yes","No","National Park Zone",NA,"No-take",43.519645690918,0.261113920494219,124.484717485281,0.26077938079834,0.854351997375488,3.41526031494141,-8.11146259307861,-35.4081840515137,0.1
"632","43","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0521,114.909,"BOSS","2021-03_West-Coast_BOSS_43",1,"Scorpididae Neatypus obliquus_BOSS",0,0,0.075,0,0,0,0.55,1,0.8375,0.1125,7,0,80,0,0.1625,0,NA,100,2.109375,0.737158583873089,NA,"20210308","08:19:45","South-west","BOSS5",-45.5,"Yes","No","National Park Zone",NA,"No-take",43.519645690918,0.261113920494219,124.484717485281,0.26077938079834,0.854351997375488,3.41526031494141,-8.11146259307861,-35.4081840515137,0.1
"633","44","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.0931,114.858,"BOSS","2021-03_West-Coast_BOSS_44",0,"Labridae Coris auricularis_BOSS",0,0,0.0263157894736842,0,0,0,0.671052631578947,0,0.934210526315789,0.236842105263158,0,0,76,0,0.0657894736842105,0,NA,100,2.28260869565217,0.501687972006544,NA,"20210309","09:43:34","South-west","BOSS56",-43.8,"Yes","No","National Park Zone",NA,"No-take",42.8082504272461,0.0100590180856398,0.551768052654653,0.00356245040893555,0.0442814826965332,0.201969146728516,-28.9930248260498,-13.8152265548706,0
"634","44","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.0931,114.858,"BOSS","2021-03_West-Coast_BOSS_44",2,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.0263157894736842,0,0,0,0.671052631578947,0,0.934210526315789,0.236842105263158,0,0,76,0,0.0657894736842105,0,NA,100,2.28260869565217,0.501687972006544,NA,"20210309","09:43:34","South-west","BOSS56",-43.8,"Yes","No","National Park Zone",NA,"No-take",42.8082504272461,0.0100590180856398,0.551768052654653,0.00356245040893555,0.0442814826965332,0.201969146728516,-28.9930248260498,-13.8152265548706,0
"635","44","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.0931,114.858,"BOSS","2021-03_West-Coast_BOSS_44",4,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.0263157894736842,0,0,0,0.671052631578947,0,0.934210526315789,0.236842105263158,0,0,76,0,0.0657894736842105,0,NA,100,2.28260869565217,0.501687972006544,NA,"20210309","09:43:34","South-west","BOSS56",-43.8,"Yes","No","National Park Zone",NA,"No-take",42.8082504272461,0.0100590180856398,0.551768052654653,0.00356245040893555,0.0442814826965332,0.201969146728516,-28.9930248260498,-13.8152265548706,0
"636","44","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0931,114.858,"BOSS","2021-03_West-Coast_BOSS_44",3,"Scorpididae Neatypus obliquus_BOSS",0,0,0.0263157894736842,0,0,0,0.671052631578947,0,0.934210526315789,0.236842105263158,0,0,76,0,0.0657894736842105,0,NA,100,2.28260869565217,0.501687972006544,NA,"20210309","09:43:34","South-west","BOSS56",-43.8,"Yes","No","National Park Zone",NA,"No-take",42.8082504272461,0.0100590180856398,0.551768052654653,0.00356245040893555,0.0442814826965332,0.201969146728516,-28.9930248260498,-13.8152265548706,0
"637","45","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.0816,114.771,"BOSS","2021-03_West-Coast_BOSS_45",0,"Labridae Coris auricularis_BOSS",0,0,0.2,0,0,8,0.0875,0,0.9,0,41,0,80,0,0.1,0,NA,100,1.95238095238095,0.580004767182061,NA,"20210310","15:21:31","South-west","BOSS123",-74.4,"Yes","No","National Park Zone",NA,"No-take",67.3216705322266,1.03920359094895,249.85145257363,1.03956317901611,3.41140842437744,10.8297348022461,2.13148808479309,-69.4531555175781,0.6125
"638","45","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.0816,114.771,"BOSS","2021-03_West-Coast_BOSS_45",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.2,0,0,8,0.0875,0,0.9,0,41,0,80,0,0.1,0,NA,100,1.95238095238095,0.580004767182061,NA,"20210310","15:21:31","South-west","BOSS123",-74.4,"Yes","No","National Park Zone",NA,"No-take",67.3216705322266,1.03920359094895,249.85145257363,1.03956317901611,3.41140842437744,10.8297348022461,2.13148808479309,-69.4531555175781,0.6125
"639","45","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.0816,114.771,"BOSS","2021-03_West-Coast_BOSS_45",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.2,0,0,8,0.0875,0,0.9,0,41,0,80,0,0.1,0,NA,100,1.95238095238095,0.580004767182061,NA,"20210310","15:21:31","South-west","BOSS123",-74.4,"Yes","No","National Park Zone",NA,"No-take",67.3216705322266,1.03920359094895,249.85145257363,1.03956317901611,3.41140842437744,10.8297348022461,2.13148808479309,-69.4531555175781,0.6125
"640","45","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0816,114.771,"BOSS","2021-03_West-Coast_BOSS_45",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0.2,0,0,8,0.0875,0,0.9,0,41,0,80,0,0.1,0,NA,100,1.95238095238095,0.580004767182061,NA,"20210310","15:21:31","South-west","BOSS123",-74.4,"Yes","No","National Park Zone",NA,"No-take",67.3216705322266,1.03920359094895,249.85145257363,1.03956317901611,3.41140842437744,10.8297348022461,2.13148808479309,-69.4531555175781,0.6125
"641","46","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.119,114.831,"BOSS","2021-03_West-Coast_BOSS_46",9,"Labridae Coris auricularis_BOSS",0,0,0.25,0,0,0,0.605263157894737,0,0.921052631578947,0.0657894736842105,0,0,76,0,0.0789473684210526,0,NA,100,1.90322580645161,0.843678079763798,NA,"20210309","11:59:57","South-west","BOSS69",-48.1,"Yes","No","National Park Zone",NA,"No-take",47.2511940002441,0.0918874109133312,256.119977728863,0.0313906669616699,0.276730060577393,1.01079559326172,-13.5314102172852,-33.719783782959,0
"642","46","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.119,114.831,"BOSS","2021-03_West-Coast_BOSS_46",2,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.25,0,0,0,0.605263157894737,0,0.921052631578947,0.0657894736842105,0,0,76,0,0.0789473684210526,0,NA,100,1.90322580645161,0.843678079763798,NA,"20210309","11:59:57","South-west","BOSS69",-48.1,"Yes","No","National Park Zone",NA,"No-take",47.2511940002441,0.0918874109133312,256.119977728863,0.0313906669616699,0.276730060577393,1.01079559326172,-13.5314102172852,-33.719783782959,0
"643","46","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.119,114.831,"BOSS","2021-03_West-Coast_BOSS_46",4,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.25,0,0,0,0.605263157894737,0,0.921052631578947,0.0657894736842105,0,0,76,0,0.0789473684210526,0,NA,100,1.90322580645161,0.843678079763798,NA,"20210309","11:59:57","South-west","BOSS69",-48.1,"Yes","No","National Park Zone",NA,"No-take",47.2511940002441,0.0918874109133312,256.119977728863,0.0313906669616699,0.276730060577393,1.01079559326172,-13.5314102172852,-33.719783782959,0
"644","46","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.119,114.831,"BOSS","2021-03_West-Coast_BOSS_46",4,"Scorpididae Neatypus obliquus_BOSS",0,0,0.25,0,0,0,0.605263157894737,0,0.921052631578947,0.0657894736842105,0,0,76,0,0.0789473684210526,0,NA,100,1.90322580645161,0.843678079763798,NA,"20210309","11:59:57","South-west","BOSS69",-48.1,"Yes","No","National Park Zone",NA,"No-take",47.2511940002441,0.0918874109133312,256.119977728863,0.0313906669616699,0.276730060577393,1.01079559326172,-13.5314102172852,-33.719783782959,0
"645","47","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.0832,114.926,"BOSS","2021-03_West-Coast_BOSS_47",0,"Labridae Coris auricularis_BOSS",0,0,0.0126582278481013,0,0,0,0.759493670886076,0,1,0.227848101265823,0,0,79,0,0,0,NA,100,2.85714285714286,0.352737810751329,NA,"20210308","09:32:14","South-west","BOSS11",-45.1,"Yes","No","National Park Zone",NA,"No-take",43.7376365661621,0.209617996046112,264.471713173187,-0.448530197143555,0.747988700866699,2.45785522460938,-13.3062391281128,-30.4313983917236,0
"646","47","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.0832,114.926,"BOSS","2021-03_West-Coast_BOSS_47",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.0126582278481013,0,0,0,0.759493670886076,0,1,0.227848101265823,0,0,79,0,0,0,NA,100,2.85714285714286,0.352737810751329,NA,"20210308","09:32:14","South-west","BOSS11",-45.1,"Yes","No","National Park Zone",NA,"No-take",43.7376365661621,0.209617996046112,264.471713173187,-0.448530197143555,0.747988700866699,2.45785522460938,-13.3062391281128,-30.4313983917236,0
"647","47","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.0832,114.926,"BOSS","2021-03_West-Coast_BOSS_47",3,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.0126582278481013,0,0,0,0.759493670886076,0,1,0.227848101265823,0,0,79,0,0,0,NA,100,2.85714285714286,0.352737810751329,NA,"20210308","09:32:14","South-west","BOSS11",-45.1,"Yes","No","National Park Zone",NA,"No-take",43.7376365661621,0.209617996046112,264.471713173187,-0.448530197143555,0.747988700866699,2.45785522460938,-13.3062391281128,-30.4313983917236,0
"648","47","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0832,114.926,"BOSS","2021-03_West-Coast_BOSS_47",3,"Scorpididae Neatypus obliquus_BOSS",0,0,0.0126582278481013,0,0,0,0.759493670886076,0,1,0.227848101265823,0,0,79,0,0,0,NA,100,2.85714285714286,0.352737810751329,NA,"20210308","09:32:14","South-west","BOSS11",-45.1,"Yes","No","National Park Zone",NA,"No-take",43.7376365661621,0.209617996046112,264.471713173187,-0.448530197143555,0.747988700866699,2.45785522460938,-13.3062391281128,-30.4313983917236,0
"649","48","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.0891,114.882,"BOSS","2021-03_West-Coast_BOSS_48",0,"Labridae Coris auricularis_BOSS",0,0,0.025974025974026,0,0,0,0.766233766233766,0,0.948051948051948,0.103896103896104,4,0,77,0,0.051948051948052,0,NA,100,2.46666666666667,0.566483852199037,NA,"20210309","09:08:35","South-west","BOSS53",-42.1,"Yes","No","National Park Zone",NA,"No-take",42.1181106567383,0.0148887369395909,66.8777699998762,-0.0188231468200684,0.0549540519714355,0.232555389404297,-27.5244121551514,-14.5936985015869,0.051948051948052
"650","48","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.0891,114.882,"BOSS","2021-03_West-Coast_BOSS_48",1,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.025974025974026,0,0,0,0.766233766233766,0,0.948051948051948,0.103896103896104,4,0,77,0,0.051948051948052,0,NA,100,2.46666666666667,0.566483852199037,NA,"20210309","09:08:35","South-west","BOSS53",-42.1,"Yes","No","National Park Zone",NA,"No-take",42.1181106567383,0.0148887369395909,66.8777699998762,-0.0188231468200684,0.0549540519714355,0.232555389404297,-27.5244121551514,-14.5936985015869,0.051948051948052
"651","48","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.0891,114.882,"BOSS","2021-03_West-Coast_BOSS_48",7,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.025974025974026,0,0,0,0.766233766233766,0,0.948051948051948,0.103896103896104,4,0,77,0,0.051948051948052,0,NA,100,2.46666666666667,0.566483852199037,NA,"20210309","09:08:35","South-west","BOSS53",-42.1,"Yes","No","National Park Zone",NA,"No-take",42.1181106567383,0.0148887369395909,66.8777699998762,-0.0188231468200684,0.0549540519714355,0.232555389404297,-27.5244121551514,-14.5936985015869,0.051948051948052
"652","48","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.0891,114.882,"BOSS","2021-03_West-Coast_BOSS_48",3,"Scorpididae Neatypus obliquus_BOSS",0,0,0.025974025974026,0,0,0,0.766233766233766,0,0.948051948051948,0.103896103896104,4,0,77,0,0.051948051948052,0,NA,100,2.46666666666667,0.566483852199037,NA,"20210309","09:08:35","South-west","BOSS53",-42.1,"Yes","No","National Park Zone",NA,"No-take",42.1181106567383,0.0148887369395909,66.8777699998762,-0.0188231468200684,0.0549540519714355,0.232555389404297,-27.5244121551514,-14.5936985015869,0.051948051948052
"653","49","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.103,114.762,"BOSS","2021-03_West-Coast_BOSS_49",0,"Labridae Coris auricularis_BOSS",0,0,0.0253164556962025,0,0,3,0,0,0.0886075949367089,0,2,0,79,0,0.911392405063291,0,NA,100,0.73134328358209,0.446606380562069,NA,"20210310","11:29:02","South-west","BOSS101",-96.4,"Yes","No","National Park Zone",NA,"No-take",96.6255798339844,0.917266016668117,262.503165688063,0.0254020690917969,2.88375091552734,8.57688903808594,-0.120806641876698,-96.5047760009766,0.0632911392405063
"654","49","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.103,114.762,"BOSS","2021-03_West-Coast_BOSS_49",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.0253164556962025,0,0,3,0,0,0.0886075949367089,0,2,0,79,0,0.911392405063291,0,NA,100,0.73134328358209,0.446606380562069,NA,"20210310","11:29:02","South-west","BOSS101",-96.4,"Yes","No","National Park Zone",NA,"No-take",96.6255798339844,0.917266016668117,262.503165688063,0.0254020690917969,2.88375091552734,8.57688903808594,-0.120806641876698,-96.5047760009766,0.0632911392405063
"655","49","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.103,114.762,"BOSS","2021-03_West-Coast_BOSS_49",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.0253164556962025,0,0,3,0,0,0.0886075949367089,0,2,0,79,0,0.911392405063291,0,NA,100,0.73134328358209,0.446606380562069,NA,"20210310","11:29:02","South-west","BOSS101",-96.4,"Yes","No","National Park Zone",NA,"No-take",96.6255798339844,0.917266016668117,262.503165688063,0.0254020690917969,2.88375091552734,8.57688903808594,-0.120806641876698,-96.5047760009766,0.0632911392405063
"656","49","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.103,114.762,"BOSS","2021-03_West-Coast_BOSS_49",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0.0253164556962025,0,0,3,0,0,0.0886075949367089,0,2,0,79,0,0.911392405063291,0,NA,100,0.73134328358209,0.446606380562069,NA,"20210310","11:29:02","South-west","BOSS101",-96.4,"Yes","No","National Park Zone",NA,"No-take",96.6255798339844,0.917266016668117,262.503165688063,0.0254020690917969,2.88375091552734,8.57688903808594,-0.120806641876698,-96.5047760009766,0.0632911392405063
"657","5","Labridae Coris auricularis","2020-10_south-west_BOSS",-34.0887,114.7764,"BOSS","2020-10_south-west_BOSS_5",1,"Labridae Coris auricularis_BOSS",0,0,0.166666666666667,0,0,2,0.0138888888888889,0,0.291666666666667,0,6,0,72,0,0.708333333333333,0,0,80,1.49206349206349,0.877551870960525,NA,"20201108","09:07:02","South-west","BOSS160",-66,"Yes",NA,"National Park Zone",NA,"No-take",66.5428009033203,0.568671038088687,264.267566031955,-0.299201965332031,1.87175750732422,5.34910583496094,1.51101684570312,-68.0538177490234,0.111111111111111
"658","5","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.125,114.93,"BOSS","2021-03_West-Coast_BOSS_5",0,"Labridae Coris auricularis_BOSS",0,0,0.0131578947368421,0,0,0,0.868421052631579,0,0.960526315789474,0,6,0,76,0,0.0394736842105263,0,NA,100,2.6031746031746,0.493168901894889,NA,"20210308","12:36:29","South-west","BOSS29",-45.2,"Yes","No","National Park Zone",NA,"No-take",40.6855278015137,0.694336960248173,40.8783783169696,-0.676074028015137,2.3922119140625,8.36493301391602,-22.6916046142578,-17.9939231872559,0.0789473684210526
"659","5","Labridae Ophthalmolepis lineolatus","2020-10_south-west_BOSS",-34.0887,114.7764,"BOSS","2020-10_south-west_BOSS_5",0,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.166666666666667,0,0,2,0.0138888888888889,0,0.291666666666667,0,6,0,72,0,0.708333333333333,0,0,80,1.49206349206349,0.877551870960525,NA,"20201108","09:07:02","South-west","BOSS160",-66,"Yes",NA,"National Park Zone",NA,"No-take",66.5428009033203,0.568671038088687,264.267566031955,-0.299201965332031,1.87175750732422,5.34910583496094,1.51101684570312,-68.0538177490234,0.111111111111111
"660","5","Labridae Ophthalmolepis lineolatus","2021-03_West-Coast_BOSS",-34.125,114.93,"BOSS","2021-03_West-Coast_BOSS_5",3,"Labridae Ophthalmolepis lineolatus_BOSS",0,0,0.0131578947368421,0,0,0,0.868421052631579,0,0.960526315789474,0,6,0,76,0,0.0394736842105263,0,NA,100,2.6031746031746,0.493168901894889,NA,"20210308","12:36:29","South-west","BOSS29",-45.2,"Yes","No","National Park Zone",NA,"No-take",40.6855278015137,0.694336960248173,40.8783783169696,-0.676074028015137,2.3922119140625,8.36493301391602,-22.6916046142578,-17.9939231872559,0.0789473684210526
"661","5","Labridae Pseudolabrus biserialis","2020-10_south-west_BOSS",-34.0887,114.7764,"BOSS","2020-10_south-west_BOSS_5",0,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.166666666666667,0,0,2,0.0138888888888889,0,0.291666666666667,0,6,0,72,0,0.708333333333333,0,0,80,1.49206349206349,0.877551870960525,NA,"20201108","09:07:02","South-west","BOSS160",-66,"Yes",NA,"National Park Zone",NA,"No-take",66.5428009033203,0.568671038088687,264.267566031955,-0.299201965332031,1.87175750732422,5.34910583496094,1.51101684570312,-68.0538177490234,0.111111111111111
"662","5","Labridae Pseudolabrus biserialis","2021-03_West-Coast_BOSS",-34.125,114.93,"BOSS","2021-03_West-Coast_BOSS_5",3,"Labridae Pseudolabrus biserialis_BOSS",0,0,0.0131578947368421,0,0,0,0.868421052631579,0,0.960526315789474,0,6,0,76,0,0.0394736842105263,0,NA,100,2.6031746031746,0.493168901894889,NA,"20210308","12:36:29","South-west","BOSS29",-45.2,"Yes","No","National Park Zone",NA,"No-take",40.6855278015137,0.694336960248173,40.8783783169696,-0.676074028015137,2.3922119140625,8.36493301391602,-22.6916046142578,-17.9939231872559,0.0789473684210526
"663","5","Scorpididae Neatypus obliquus","2020-10_south-west_BOSS",-34.0887,114.7764,"BOSS","2020-10_south-west_BOSS_5",0,"Scorpididae Neatypus obliquus_BOSS",0,0,0.166666666666667,0,0,2,0.0138888888888889,0,0.291666666666667,0,6,0,72,0,0.708333333333333,0,0,80,1.49206349206349,0.877551870960525,NA,"20201108","09:07:02","South-west","BOSS160",-66,"Yes",NA,"National Park Zone",NA,"No-take",66.5428009033203,0.568671038088687,264.267566031955,-0.299201965332031,1.87175750732422,5.34910583496094,1.51101684570312,-68.0538177490234,0.111111111111111
"664","5","Scorpididae Neatypus obliquus","2021-03_West-Coast_BOSS",-34.125,114.93,"BOSS","2021-03_West-Coast_BOSS_5",3,"Scorpididae Neatypus obliquus_BOSS",0,0,0.0131578947368421,0,0,0,0.868421052631579,0,0.960526315789474,0,6,0,76,0,0.0394736842105263,0,NA,100,2.6031746031746,0.493168901894889,NA,"20210308","12:36:29","South-west","BOSS29",-45.2,"Yes","No","National Park Zone",NA,"No-take",40.6855278015137,0.694336960248173,40.8783783169696,-0.676074028015137,2.3922119140625,8.36493301391602,-22.6916046142578,-17.9939231872559,0.0789473684210526
"665","50","Labridae Coris auricularis","2021-03_West-Coast_BOSS",-34.1143,114.842,"BOSS","2021-03_West-Coast_BOSS_50",4,"Labridae Coris auricularis_BOSS",0,0,0.0379746835443038,0,0,0,0.734177215189873,0,1,0.20253164556962,2,0,79,0,0,0,NA,100,2.54098360655738,0.502452999188424,NA,"20210309","12:32:09","South-west","BOSS72",-45.7,"Yes","No","National Park Zone",NA,"No-take",45.4141387939453,0.0867406523620526,258.846712755029,0.0715298652648926,0.253311634063721,0.923141479492188,-20.3416004180908,-25.0725383758545,0.0253164556962025
